,time,output,current
2457,24101.88914477825,4.0185885,-0.6796211499999999
2458,24102.88914482575,4.0187855,-0.6798183
2459,24103.88914487325,4.0187068,-0.67977887
2460,24104.88914492074,4.0186281,-0.6795422999999999
2461,24105.88914496824,4.0185885,-0.67968024
2462,24106.88914501574,4.0185885,-0.6796013799999999
2463,24107.88914506324,4.0185885,-0.6797197300000001
2464,24108.88914511073,4.0185885,-0.67958167
2465,24109.88914515823,4.0184703,-0.67964087
2466,24110.88914520573,4.0184703,-0.67964087
2467,24111.88914525323,4.0185099,-0.67958167
2468,24112.88914530072,4.0183525,-0.67942395
2469,24113.88914534822,4.0183525,-0.6796211499999999
2470,24114.88914539572,4.0183916,-0.67964087
2471,24115.88914544322,4.0182343,-0.6796013799999999
2472,24116.88914549071,4.0181947,-0.6795422999999999
2473,24117.88914553821,4.0181551,-0.67944366
2474,24118.88914558571,4.0181947,-0.67966058
2475,24119.88914563321,4.0180373,-0.6795620099999999
2476,24120.8891456807,4.0182734,-0.6796013799999999
2477,24121.8891457282,4.0183129,-0.6798577299999999
2478,24122.8891457757,4.0181947,-0.6795422999999999
2479,24123.8891458232,4.0180764,-0.67966058
2480,24124.88914587069,4.0180764,-0.6796211499999999
2481,24125.88914591819,4.0180373,-0.67964087
2482,24126.88914596569,4.0179191,-0.67964087
2483,24127.88914601319,4.0178399,-0.6795620099999999
2484,24128.88914606068,4.0178399,-0.67946344
2485,24129.88914610818,4.0179191,-0.67968024
2486,24130.88914615568,4.0177221,-0.67942395
2487,24131.88914620318,4.0176826,-0.67944366
2488,24132.88914625067,4.0177612,-0.67944366
2489,24133.88914629817,4.0177612,-0.6796211499999999
2490,24134.88914634567,4.0175252,-0.6795028099999999
2491,24135.88914639317,4.0178008,-0.67991687
2492,24136.88914644066,4.0176039,-0.67958167
2493,24137.88914648816,4.0176826,-0.67958167
2494,24138.88914653566,4.0175252,-0.67948315
2495,24139.88914658315,4.017446,-0.67944366
2496,24140.88914663065,4.0174856,-0.6796211499999999
2497,24141.88914667815,4.0175643,-0.6796013799999999
2498,24142.88914672565,4.0176039,-0.67970001
2499,24143.88914677314,4.0173674,-0.6796013799999999
2500,24144.88914682064,4.017446,-0.6796211499999999
2501,24145.88914686814,4.0171704,-0.6795028099999999
2502,24146.88914691564,4.0173278,-0.67964087
2503,24147.88914696313,4.0174069,-0.6795422999999999
2504,24148.88914701063,4.0171704,-0.6795422999999999
2505,24149.88914705813,4.0174069,-0.67952252
2506,24150.88914710563,4.0173278,-0.6796013799999999
2507,24151.88914715312,4.0173674,-0.67970001
2508,24152.88914720062,4.0170522,-0.6795028099999999
2509,24153.88914724812,4.0169735,-0.6795422999999999
2510,24154.88914729562,4.0170918,-0.67948315
2511,24155.88914734311,4.0168948,-0.67958167
2512,24156.88914739061,4.0168948,-0.6795422999999999
2513,24157.88914743811,4.0168552,-0.67946344
2514,24158.88914748561,4.0170126,-0.6796013799999999
2515,24159.8891475331,4.0168552,-0.67958167
2516,24160.8891475806,4.0168157,-0.6795422999999999
2517,24161.8891476281,4.0167766,-0.67952252
2518,24162.8891476756,4.0166583,-0.67948315
2519,24163.88914772309,4.0168157,-0.67964087
2520,24164.88914777059,4.0166974,-0.67948315
2521,24165.88914781809,4.0166583,-0.67958167
2522,24166.88914786559,4.0165796,-0.67964087
2523,24167.88914791308,4.0165796,-0.67942395
2524,24168.88914796058,4.0166583,-0.6797197300000001
2525,24169.88914800808,4.0167766,-0.6795620099999999
2526,24170.88914805558,4.0164218,-0.6796211499999999
2527,24171.88914810307,4.0163822,-0.6795028099999999
2528,24172.88914815057,4.0165401,-0.67973944
2529,24173.88914819807,4.0166583,-0.67968024
2530,24174.88914824557,4.0162644,-0.6795620099999999
2531,24175.88914829306,4.0163822,-0.67952252
2532,24176.88914834056,4.0163035,-0.6795422999999999
2533,24177.88914838806,4.0162249,-0.67952252
2534,24178.88914843556,4.0161853,-0.6795422999999999
2535,24179.88914848305,4.016067,-0.67948315
2536,24180.88914853055,4.016067,-0.67952252
2537,24181.88914857805,4.0161462,-0.67958167
2538,24182.88914862555,4.0160279,-0.67942395
2539,24183.88914867304,4.0159883,-0.6797197300000001
2540,24184.88914872054,4.0159883,-0.67942395
2541,24185.88914876804,4.0160279,-0.67952252
2542,24186.88914881554,4.016067,-0.6798380100000001
2543,24187.88914886303,4.0160279,-0.6798380100000001
2544,24188.88914891053,4.0158701,-0.67964087
2545,24189.88914895803,4.0157518,-0.67952252
2546,24190.88914900552,4.0157914,-0.67948315
2547,24191.88914905302,4.0157127,-0.67948315
2548,24192.88914910052,4.0156732,-0.67948315
2549,24193.88914914802,4.0157914,-0.67948315
2550,24194.88914919551,4.0155945,-0.67946344
2551,24195.88914924301,4.0157127,-0.6797197300000001
2552,24196.88914929051,4.0155158,-0.6795028099999999
2553,24197.88914933801,4.0156732,-0.6796013799999999
2554,24198.8891493855,4.0154762,-0.6795028099999999
2555,24199.889149433,4.0155549,-0.67964087
2556,24200.8891494805,4.0152793,-0.67952252
2557,24201.889149528,4.015358,-0.6795422999999999
2558,24202.88914957549,4.0152397,-0.67952252
2559,24203.88914962299,4.0153189,-0.67970001
2560,24204.88914967049,4.015358,-0.67966058
2561,24205.88914971799,4.0152397,-0.67968024
2562,24206.88914976548,4.0150824,-0.67964087
2563,24207.88914981298,4.015161,-0.67942395
2564,24208.88914986048,4.0152793,-0.6797197300000001
2565,24209.88914990798,4.015161,-0.6796013799999999
2566,24210.88914995547,4.0150037,-0.67958167
2567,24211.88915000297,4.0150428,-0.67968024
2568,24212.88915005047,4.0152397,-0.67958167
2569,24213.88915009797,4.0150428,-0.6795422999999999
2570,24214.88915014546,4.0147672,-0.6794043000000001
2571,24215.88915019296,4.0150037,-0.67973944
2572,24216.88915024046,4.0148854,-0.67958167
2573,24217.88915028796,4.0148458,-0.6796013799999999
2574,24218.88915033545,4.0146885,-0.67958167
2575,24219.88915038295,4.0147672,-0.67964087
2576,24220.88915043045,4.0147672,-0.6797197300000001
2577,24221.88915047795,4.0148067,-0.6795620099999999
2578,24222.88915052544,4.0146489,-0.6795620099999999
2579,24223.88915057294,4.0144916,-0.67966058
2580,24224.88915062044,4.0146885,-0.67973944
2581,24225.88915066794,4.0146489,-0.6795422999999999
2582,24226.88915071543,4.0144916,-0.6795620099999999
2583,24227.88915076293,4.0145702,-0.67958167
2584,24228.88915081043,4.0143733,-0.67952252
2585,24229.88915085793,4.0143733,-0.6796013799999999
2586,24230.88915090542,4.0144124,-0.67966058
2587,24231.88915095292,4.014255,-0.67958167
2588,24232.88915100042,4.0141764,-0.67958167
2589,24233.88915104792,4.0142155,-0.6795028099999999
2590,24234.88915109541,4.0141764,-0.6795620099999999
2591,24235.88915114291,4.013979,-0.67958167
2592,24236.88915119041,4.0142941,-0.6797197300000001
2593,24237.88915123791,4.0140581,-0.67970001
2594,24238.8891512854,4.0140581,-0.6795620099999999
2595,24239.8891513329,4.013979,-0.67958167
2596,24240.8891513804,4.0139399,-0.67968024
2597,24241.88915142789,4.0138612,-0.6795028099999999
2598,24242.88915147539,4.0139003,-0.67968024
2599,24243.88915152289,4.0139399,-0.6797197300000001
2600,24244.88915157039,4.0138216,-0.67966058
2601,24245.88915161788,4.0138216,-0.6796211499999999
2602,24246.88915166538,4.0136638,-0.6795620099999999
2603,24247.88915171288,4.0137033,-0.67952252
2604,24248.88915176038,4.0136638,-0.6796211499999999
2605,24249.88915180787,4.013782,-0.67970001
2606,24250.88915185537,4.0137429,-0.6796211499999999
2607,24251.88915190287,4.013546,-0.67958167
2608,24252.88915195037,4.0134668,-0.67946344
2609,24253.88915199786,4.0133882,-0.6795028099999999
2610,24254.88915204536,4.0135064,-0.67944366
2611,24255.88915209286,4.0132308,-0.6795620099999999
2612,24256.88915214036,4.0134277,-0.6797197300000001
2613,24257.88915218785,4.0134277,-0.67966058
2614,24258.88915223535,4.0132308,-0.67958167
2615,24259.88915228285,4.0131516,-0.67952252
2616,24260.88915233035,4.0131516,-0.6795422999999999
2617,24261.88915237784,4.0131516,-0.6796013799999999
2618,24262.88915242534,4.0132699,-0.67970001
2619,24263.88915247284,4.0130334,-0.67958167
2620,24264.88915252034,4.0130334,-0.6795620099999999
2621,24265.88915256783,4.013073,-0.67966058
2622,24266.88915261533,4.013073,-0.67968024
2623,24267.88915266283,4.0129156,-0.6796211499999999
2624,24268.88915271033,4.0129943,-0.67966058
2625,24269.88915275782,4.0127578,-0.6795422999999999
2626,24270.88915280532,4.0129943,-0.67966058
2627,24271.88915285282,4.0128365,-0.67973944
2628,24272.88915290032,4.012876,-0.6795620099999999
2629,24273.88915294781,4.0127182,-0.67958167
2630,24274.88915299531,4.0127974,-0.6797197300000001
2631,24275.88915304281,4.0126395,-0.67968024
2632,24276.88915309031,4.0126395,-0.6795620099999999
2633,24277.8891531378,4.0124822,-0.6795422999999999
2634,24278.8891531853,4.0124822,-0.6795422999999999
2635,24279.8891532328,4.0126004,-0.6796013799999999
2636,24280.8891532803,4.0122457,-0.67946344
2637,24281.88915332779,4.0123639,-0.6796211499999999
2638,24282.88915337529,4.0124426,-0.6795422999999999
2639,24283.88915342279,4.0124035,-0.67964087
2640,24284.88915347029,4.0123243,-0.67973944
2641,24285.88915351778,4.0123243,-0.67973944
2642,24286.88915356528,4.0122457,-0.67964087
2643,24287.88915361278,4.0120883,-0.67952252
2644,24288.88915366028,4.0122061,-0.67970001
2645,24289.88915370777,4.0122061,-0.67966058
2646,24290.88915375527,4.0121274,-0.67952252
2647,24291.88915380277,4.0119305,-0.67942395
2648,24292.88915385026,4.0116549,-0.6795028099999999
2649,24293.88915389776,4.0118122,-0.6795620099999999
2650,24294.88915394526,4.0116549,-0.67942395
2651,24295.88915399276,4.0118909,-0.67958167
2652,24296.88915404025,4.0117335,-0.67958167
2653,24297.88915408775,4.0118518,-0.67964087
2654,24298.88915413525,4.0116153,-0.67946344
2655,24299.88915418275,4.011694,-0.67964087
2656,24300.88915423024,4.0116153,-0.6795620099999999
2657,24301.88915427774,4.011497,-0.6795028099999999
2658,24302.88915432524,4.011694,-0.6796013799999999
2659,24303.88915437274,4.0115757,-0.67966058
2660,24304.88915442023,4.0115366,-0.67966058
2661,24305.88915446773,4.011497,-0.67958167
2662,24306.88915451523,4.0113788,-0.67952252
2663,24307.88915456273,4.0112605,-0.6795422999999999
2664,24308.88915461022,4.0114579,-0.6798774399999999
2665,24309.88915465772,4.0114183,-0.67952252
2666,24310.88915470522,4.0114183,-0.6795422999999999
2667,24311.88915475272,4.0111427,-0.67942395
2668,24312.88915480021,4.0112605,-0.67970001
2669,24313.88915484771,4.0111427,-0.6796013799999999
2670,24314.88915489521,4.0111032,-0.6795028099999999
2671,24315.88915494271,4.0111818,-0.67948315
2672,24316.8891549902,4.0110636,-0.6797197300000001
2673,24317.8891550377,4.0109849,-0.6796211499999999
2674,24318.8891550852,4.0109062,-0.67970001
2675,24319.8891551327,4.0110636,-0.6797197300000001
2676,24320.88915518019,4.0109849,-0.6796013799999999
2677,24321.88915522769,4.010788,-0.67958167
2678,24322.88915527519,4.010788,-0.6796211499999999
2679,24323.88915532269,4.0106301,-0.67958167
2680,24324.88915537018,4.010788,-0.67977887
2681,24325.88915541768,4.0106697,-0.67970001
2682,24326.88915546518,4.0107093,-0.67975909
2683,24327.88915551268,4.0106301,-0.67966058
2684,24328.88915556017,4.0103941,-0.6795620099999999
2685,24329.88915560767,4.0103941,-0.67952252
2686,24330.88915565517,4.0104332,-0.6795620099999999
2687,24331.88915570267,4.0103545,-0.6795422999999999
2688,24332.88915575016,4.0103941,-0.67966058
2689,24333.88915579766,4.0103545,-0.67946344
2690,24334.88915584516,4.0102758,-0.6796211499999999
2691,24335.88915589266,4.0101972,-0.6795620099999999
2692,24336.88915594015,4.0101576,-0.67968024
2693,24337.88915598765,4.0101972,-0.67968024
2694,24338.88915603515,4.0100002,-0.6796013799999999
2695,24339.88915608265,4.009882,-0.6795620099999999
2696,24340.88915613014,4.0100789,-0.67958167
2697,24341.88915617764,4.0099211,-0.67977887
2698,24342.88915622514,4.0099211,-0.67952252
2699,24343.88915627263,4.0100002,-0.6798183
2700,24344.88915632013,4.009882,-0.67970001
2701,24345.88915636763,4.009882,-0.6798577299999999
2702,24346.88915641513,4.009685,-0.67958167
2703,24347.88915646262,4.009685,-0.67968024
2704,24348.88915651012,4.009685,-0.6796211499999999
2705,24349.88915655762,4.0097637,-0.67968024
2706,24350.88915660512,4.0095272,-0.67952252
2707,24351.88915665261,4.0094485,-0.67946344
2708,24352.88915670011,4.0096455,-0.67968024
2709,24353.88915674761,4.0094485,-0.6795028099999999
2710,24354.88915679511,4.0094876,-0.6796211499999999
2711,24355.8891568426,4.0093699,-0.67968024
2712,24356.8891568901,4.0092907,-0.6795422999999999
2713,24357.8891569376,4.0093303,-0.6797197300000001
2714,24358.8891569851,4.0092516,-0.67948315
2715,24359.88915703259,4.0090938,-0.67952252
2716,24360.88915708009,4.0090938,-0.67948315
2717,24361.88915712759,4.0093303,-0.67975909
2718,24362.88915717509,4.0090938,-0.6795422999999999
2719,24363.88915722258,4.0091333,-0.67968024
2720,24364.88915727008,4.0090151,-0.6796013799999999
2721,24365.88915731758,4.0089364,-0.67948315
2722,24366.88915736508,4.0089364,-0.67973944
2723,24367.88915741257,4.0087395,-0.67952252
2724,24368.88915746007,4.0086999,-0.67944366
2725,24369.88915750757,4.0086999,-0.67952252
2726,24370.88915755507,4.0086603,-0.67952252
2727,24371.88915760256,4.0085816,-0.6797197300000001
2728,24372.88915765006,4.0086212,-0.67948315
2729,24373.88915769756,4.0086999,-0.67968024
2730,24374.88915774506,4.0085816,-0.67958167
2731,24375.88915779255,4.0084634,-0.6795422999999999
2732,24376.88915784005,4.0086212,-0.67968024
2733,24377.88915788755,4.0082269,-0.67942395
2734,24378.88915793505,4.008503,-0.67948315
2735,24379.88915798254,4.0083451,-0.67966058
2736,24380.88915803004,4.0081482,-0.6795422999999999
2737,24381.88915807754,4.0081878,-0.67964087
2738,24382.88915812504,4.0081878,-0.6796211499999999
2739,24383.88915817253,4.0081482,-0.67946344
2740,24384.88915822003,4.0081091,-0.6795620099999999
2741,24385.88915826753,4.0080299,-0.67952252
2742,24386.88915831503,4.0082664,-0.6797197300000001
2743,24387.88915836252,4.0079117,-0.6795620099999999
2744,24388.88915841002,4.0078726,-0.6795422999999999
2745,24389.88915845752,4.0077939,-0.6795620099999999
2746,24390.88915850502,4.0079117,-0.6796013799999999
2747,24391.88915855251,4.0079513,-0.6797197300000001
2748,24392.88915860001,4.0076361,-0.67944366
2749,24393.88915864751,4.0077939,-0.6796211499999999
2750,24394.889158695,4.0075574,-0.67944366
2751,24395.8891587425,4.0076361,-0.67968024
2752,24396.88915879,4.0077939,-0.67970001
2753,24397.8891588375,4.0075178,-0.67952252
2754,24398.88915888499,4.0074391,-0.67946344
2755,24399.88915893249,4.0074787,-0.6796211499999999
2756,24400.88915897999,4.0075574,-0.6796211499999999
2757,24401.88915902749,4.0072818,-0.6795422999999999
2758,24402.88915907498,4.0073209,-0.6795422999999999
2759,24403.88915912248,4.0070844,-0.6795028099999999
2760,24404.88915916998,4.0072422,-0.6795422999999999
2761,24405.88915921748,4.0073209,-0.67968024
2762,24406.88915926497,4.0072422,-0.67966058
2763,24407.88915931247,4.0072422,-0.67964087
2764,24408.88915935997,4.0070844,-0.6795620099999999
2765,24409.88915940747,4.0069666,-0.6796013799999999
2766,24410.88915945496,4.0069666,-0.67964087
2767,24411.88915950246,4.0070453,-0.6797197300000001
2768,24412.88915954996,4.006927,-0.67966058
2769,24413.88915959746,4.0067692,-0.6795028099999999
2770,24414.88915964495,4.0068874,-0.67968024
2771,24415.88915969245,4.0066905,-0.6795028099999999
2772,24416.88915973995,4.0067692,-0.67958167
2773,24417.88915978745,4.0066905,-0.67952252
2774,24418.88915983494,4.0064936,-0.67938458
2775,24419.88915988244,4.006454,-0.6795422999999999
2776,24420.88915992994,4.0064149,-0.6796013799999999
2777,24421.88915997744,4.0062571,-0.6794043000000001
2778,24422.88916002493,4.0064936,-0.67966058
2779,24423.88916007243,4.0063362,-0.6796013799999999
2780,24424.88916011993,4.0062966,-0.67968024
2781,24425.88916016743,4.0063753,-0.67970001
2782,24426.88916021492,4.0061388,-0.67958167
2783,24427.88916026242,4.0060997,-0.6795422999999999
2784,24428.88916030992,4.006021,-0.67938458
2785,24429.88916035742,4.006021,-0.6795422999999999
2786,24430.88916040491,4.0060601,-0.6796211499999999
2787,24431.88916045241,4.0059028,-0.6794043000000001
2788,24432.88916049991,4.0060601,-0.67958167
2789,24433.88916054741,4.0058236,-0.67966058
2790,24434.8891605949,4.0059419,-0.67966058
2791,24435.8891606424,4.0059028,-0.67958167
2792,24436.8891606899,4.0058632,-0.6796211499999999
2793,24437.8891607374,4.0057845,-0.67958167
2794,24438.88916078489,4.0056663,-0.6795620099999999
2795,24439.88916083239,4.0056663,-0.67952252
2796,24440.88916087989,4.0057058,-0.6796013799999999
2797,24441.88916092739,4.0055876,-0.67964087
2798,24442.88916097488,4.0056267,-0.67968024
2799,24443.88916102238,4.0053115,-0.67948315
2800,24444.88916106988,4.0053906,-0.6796211499999999
2801,24445.88916111737,4.0053511,-0.6794043000000001
2802,24446.88916116487,4.0051932,-0.6795620099999999
2803,24447.88916121237,4.0052724,-0.6797197300000001
2804,24448.88916125987,4.0051932,-0.67958167
2805,24449.88916130736,4.0052328,-0.67970001
2806,24450.88916135486,4.0051541,-0.6795620099999999
2807,24451.88916140236,4.0050755,-0.67952252
2808,24452.88916144986,4.0051932,-0.67964087
2809,24453.88916149735,4.0049176,-0.6795028099999999
2810,24454.88916154485,4.0049572,-0.67946344
2811,24455.88916159235,4.0047603,-0.6795028099999999
2812,24456.88916163985,4.0047994,-0.67952252
2813,24457.88916168734,4.0047603,-0.6796211499999999
2814,24458.88916173484,4.0047994,-0.67952252
2815,24459.88916178234,4.0049176,-0.6795422999999999
2816,24460.88916182984,4.0045633,-0.67964087
2817,24461.88916187733,4.0045633,-0.67948315
2818,24462.88916192483,4.004642,-0.67970001
2819,24463.88916197233,4.0046811,-0.6795422999999999
2820,24464.88916201983,4.0044055,-0.67958167
2821,24465.88916206732,4.0043268,-0.6795620099999999
2822,24466.88916211482,4.0042481,-0.67946344
2823,24467.88916216232,4.0042872,-0.67964087
2824,24468.88916220982,4.0042481,-0.67948315
2825,24469.88916225731,4.0042481,-0.67946344
2826,24470.88916230481,4.0042086,-0.67968024
2827,24471.88916235231,4.0040507,-0.67958167
2828,24472.88916239981,4.0040116,-0.67975909
2829,24473.8891624473,4.003933,-0.6794043000000001
2830,24474.8891624948,4.0039721,-0.67958167
2831,24475.8891625423,4.0039721,-0.67952252
2832,24476.8891625898,4.0037355,-0.6796211499999999
2833,24477.88916263729,4.0038934,-0.6795422999999999
2834,24478.88916268479,4.0038934,-0.67966058
2835,24479.88916273229,4.0040116,-0.67966058
2836,24480.88916277979,4.0036569,-0.67964087
2837,24481.88916282728,4.0035782,-0.67970001
2838,24482.88916287478,4.0037751,-0.67966058
2839,24483.88916292228,4.0035782,-0.67966058
2840,24484.88916296978,4.0036178,-0.67958167
2841,24485.88916301727,4.0035386,-0.67948315
2842,24486.88916306477,4.0034204,-0.67975909
2843,24487.88916311227,4.0034204,-0.6795422999999999
2844,24488.88916315977,4.0032234,-0.67948315
2845,24489.88916320726,4.0033813,-0.6796013799999999
2846,24490.88916325476,4.0033417,-0.6795422999999999
2847,24491.88916330226,4.0031843,-0.67958167
2848,24492.88916334976,4.0032234,-0.6796013799999999
2849,24493.88916339725,4.0030661,-0.67952252
2850,24494.88916344475,4.0029082,-0.6795028099999999
2851,24495.88916349225,4.0030265,-0.6795620099999999
2852,24496.88916353974,4.0030661,-0.6795422999999999
2853,24497.88916358724,4.0029082,-0.6795620099999999
2854,24498.88916363474,4.0030661,-0.67968024
2855,24499.88916368224,4.0026326,-0.6795620099999999
2856,24500.88916372973,4.00279,-0.6797197300000001
2857,24501.88916377723,4.002593,-0.6796211499999999
2858,24502.88916382473,4.002593,-0.67952252
2859,24503.88916387223,4.0027509,-0.67977887
2860,24504.88916391972,4.00279,-0.67966058
2861,24505.88916396722,4.0024753,-0.6796013799999999
2862,24506.88916401472,4.0027113,-0.67968024
2863,24507.88916406222,4.0025539,-0.6795620099999999
2864,24508.88916410971,4.0025144,-0.6796013799999999
2865,24509.88916415721,4.0023174,-0.67966058
2866,24510.88916420471,4.0020809,-0.67944366
2867,24511.88916425221,4.0021992,-0.6796013799999999
2868,24512.8891642997,4.0022388,-0.6796013799999999
2869,24513.8891643472,4.0021205,-0.6795028099999999
2870,24514.8891643947,4.0021992,-0.67977887
2871,24515.8891644422,4.001884,-0.67952252
2872,24516.88916448969,4.0021992,-0.6795620099999999
2873,24517.88916453719,4.0020809,-0.6796211499999999
2874,24518.88916458469,4.0017266,-0.6796013799999999
2875,24519.88916463219,4.0018053,-0.67966058
2876,24520.88916467968,4.0018053,-0.67970001
2877,24521.88916472718,4.001687,-0.67964087
2878,24522.88916477468,4.0016084,-0.67946344
2879,24523.88916482218,4.0016084,-0.6795422999999999
2880,24524.88916486967,4.0016084,-0.6795028099999999
2881,24525.88916491717,4.0017266,-0.6795620099999999
2882,24526.88916496467,4.0015297,-0.67948315
2883,24527.88916501217,4.0013323,-0.6795620099999999
2884,24528.88916505966,4.0012932,-0.6796013799999999
2885,24529.88916510716,4.0012932,-0.67946344
2886,24530.88916515466,4.0012932,-0.67938458
2887,24531.88916520216,4.0013323,-0.6795620099999999
2888,24532.88916524965,4.0011353,-0.6796013799999999
2889,24533.88916529715,4.0012145,-0.6796013799999999
2890,24534.88916534465,4.0010962,-0.67977887
2891,24535.88916539215,4.0012536,-0.67966058
2892,24536.88916543964,4.0009384,-0.67948315
2893,24537.88916548714,4.0009384,-0.67964087
2894,24538.88916553464,4.000978,-0.67975909
2895,24539.88916558214,4.0008202,-0.67958167
2896,24540.88916562963,4.0008597,-0.67973944
2897,24541.88916567713,4.0008993,-0.6796013799999999
2898,24542.88916572463,4.0007415,-0.6795028099999999
2899,24543.88916577213,4.0007415,-0.6796013799999999
2900,24544.88916581962,4.0007415,-0.6797197300000001
2901,24545.88916586712,4.0005841,-0.6796211499999999
2902,24546.88916591462,4.0005445,-0.67968024
2903,24547.88916596211,4.0003867,-0.6796211499999999
2904,24548.88916600961,4.000308,-0.6795620099999999
2905,24549.88916605711,4.0003476,-0.67966058
2906,24550.88916610461,4.0001898,-0.67942395
2907,24551.8891661521,4.0001898,-0.6795620099999999
2908,24552.8891661996,4.0002689,-0.67944366
2909,24553.8891662471,4.0000324,-0.67964087
2910,24554.8891662946,4.0001507,-0.6796013799999999
2911,24555.88916634209,3.9999931,-0.6796211499999999
2912,24556.88916638959,4.0000324,-0.67958167
2913,24557.88916643709,3.9999144,-0.67942395
2914,24558.88916648459,3.9997962,-0.67966058
2915,24559.88916653208,3.9997172,-0.67964087
2916,24560.88916657958,3.9997962,-0.6796013799999999
2917,24561.88916662708,3.9996779,-0.67948315
2918,24562.88916667458,3.9996386,-0.67958167
2919,24563.88916672207,3.9995992,-0.6795028099999999
2920,24564.88916676957,3.9994416,-0.6796013799999999
2921,24565.88916681707,3.999481,-0.67958167
2922,24566.88916686457,3.9993627,-0.6795028099999999
2923,24567.88916691206,3.999481,-0.67970001
2924,24568.88916695956,3.9994416,-0.67952252
2925,24569.88916700706,3.9994416,-0.67958167
2926,24570.88916705456,3.999284,-0.6797197300000001
2927,24571.88916710205,3.999284,-0.67968024
2928,24572.88916714955,3.9993234,-0.67946344
2929,24573.88916719705,3.9992051,-0.6795028099999999
2930,24574.88916724455,3.9992445,-0.67973944
2931,24575.88916729204,3.9991658,-0.67968024
2932,24576.88916733954,3.9990082,-0.6796211499999999
2933,24577.88916738704,3.9989688,-0.6797197300000001
2934,24578.88916743454,3.9990082,-0.6797197300000001
2935,24579.88916748203,3.9989293,-0.6795028099999999
2936,24580.88916752953,3.9989293,-0.67966058
2937,24581.88916757703,3.9987717,-0.67968024
2938,24582.88916762453,3.9985354,-0.6794043000000001
2939,24583.88916767202,3.9986141,-0.67952252
2940,24584.88916771952,3.9986537,-0.6795620099999999
2941,24585.88916776702,3.9985747,-0.67964087
2942,24586.88916781452,3.9984565,-0.67958167
2943,24587.88916786201,3.998693,-0.67973944
2944,24588.88916790951,3.9983778,-0.67952252
2945,24589.88916795701,3.9983385,-0.6797197300000001
2946,24590.88916800451,3.9982202,-0.6795620099999999
2947,24591.889168052,3.9981809,-0.67968024
2948,24592.8891680995,3.9982202,-0.6796013799999999
2949,24593.889168147,3.9983385,-0.67966058
2950,24594.8891681945,3.9981019,-0.6796013799999999
2951,24595.88916824199,3.9979837,-0.67964087
2952,24596.88916828949,3.9979444,-0.67948315
2953,24597.88916833699,3.997905,-0.67964087
2954,24598.88916838448,3.9978261,-0.6796211499999999
2955,24599.88916843198,3.9977474,-0.6795422999999999
2956,24600.88916847948,3.9977081,-0.67942395
2957,24601.88916852698,3.9976685,-0.6795028099999999
2958,24602.88916857447,3.9976292,-0.6795422999999999
2959,24603.88916862197,3.9976292,-0.67973944
2960,24604.88916866947,3.9975111,-0.67966058
2961,24605.88916871697,3.9974322,-0.67948315
2962,24606.88916876446,3.9973929,-0.67958167
2963,24607.88916881196,3.9975505,-0.6796013799999999
2964,24608.88916885946,3.997314,-0.67958167
2965,24609.88916890696,3.9971564,-0.6795028099999999
2966,24610.88916895445,3.9973536,-0.6795620099999999
2967,24611.88916900195,3.997196,-0.6795028099999999
2968,24612.88916904945,3.9972353,-0.67964087
2969,24613.88916909695,3.9969988,-0.67952252
2970,24614.88916914444,3.9970777,-0.67964087
2971,24615.88916919194,3.9969594,-0.67958167
2972,24616.88916923944,3.9969988,-0.67958167
2973,24617.88916928694,3.9969201,-0.67966058
2974,24618.88916933443,3.9968808,-0.67966058
2975,24619.88916938193,3.9967232,-0.6796211499999999
2976,24620.88916942943,3.9966836,-0.67966058
2977,24621.88916947693,3.9969201,-0.67975909
2978,24622.88916952442,3.9964867,-0.6795028099999999
2979,24623.88916957192,3.9964867,-0.6796013799999999
2980,24624.88916961942,3.9964867,-0.6795028099999999
2981,24625.88916966692,3.9966443,-0.6795620099999999
2982,24626.88916971441,3.996408,-0.67966058
2983,24627.88916976191,3.9963291,-0.67966058
2984,24628.88916980941,3.9963684,-0.6795422999999999
2985,24629.88916985691,3.9961715,-0.67964087
2986,24630.8891699044,3.9963291,-0.6796211499999999
2987,24631.8891699519,3.9960928,-0.6796211499999999
2988,24632.8891699994,3.9962108,-0.67966058
2989,24633.8891700469,3.9962504,-0.67970001
2990,24634.88917009439,3.9960928,-0.67970001
2991,24635.88917014189,3.9960139,-0.67958167
2992,24636.88917018939,3.9957776,-0.67952252
2993,24637.88917023689,3.9958169,-0.6795620099999999
2994,24638.88917028438,3.9958956,-0.6796013799999999
2995,24639.88917033188,3.995738,-0.67966058
2996,24640.88917037938,3.9956987,-0.6796013799999999
2997,24641.88917042688,3.9956987,-0.67966058
2998,24642.88917047437,3.9956594,-0.6795620099999999
2999,24643.88917052187,3.9954624,-0.6795028099999999
3000,24644.88917056937,3.9953835,-0.6795422999999999
3001,24645.88917061687,3.9953442,-0.67966058
3002,24646.88917066436,3.9953048,-0.67958167
3003,24647.88917071186,3.9951472,-0.6795422999999999
3004,24648.88917075936,3.9952259,-0.6795620099999999
3005,24649.88917080686,3.9952652,-0.67952252
3006,24650.88917085435,3.9951472,-0.67952252
3007,24651.88917090185,3.9951079,-0.67970001
3008,24652.88917094935,3.995029,-0.6795422999999999
3009,24653.88917099684,3.9949896,-0.6797197300000001
3010,24654.88917104434,3.994832,-0.67964087
3011,24655.88917109184,3.9949503,-0.67973944
